100,NEM12,2.01904E+11,TCAUSTM,CUSTAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,4103060331,B1E1,B1,B1,N1,216540360,KWH,30,20161212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20180613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.101,0.157,0.168,0.21,0.262,0.288,0.261,0.161,0.193,0.105,0.024,0.054,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,V,,,2.01806E+13
400,1,17,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,18,18,A,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,19,48,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20180614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0.186,0.232,0.278,0.289,0.303,0.28,0.285,0.196,0.106,0.012,0.006,0.01,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.107,0.21,0.262,0.244,0.247,0.225,0.219,0.074,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.177,0.246,0.24,0.282,0.305,0.304,0.293,0.208,0.083,0.026,0.009,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,0.172,0.251,0.278,0.302,0.297,0.291,0.292,0.213,0.084,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.051,0.073,0.091,0.117,0.088,0.107,0.146,0.135,0.075,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.022,0,0,0.014,0.001,0,0,0,0,0.006,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.068,0.175,0.076,0.112,0.15,0.288,0.279,0.114,0.017,0.002,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.04,0.11,0.097,0.119,0.155,0.176,0.215,0.194,0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0.199,0.235,0.274,0.269,0.265,0.235,0.248,0.14,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0.205,0.215,0.27,0.129,0.21,0.219,0.221,0.175,0.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.144,0.2,0.249,0.237,0.056,0.115,0.233,0.095,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0.193,0.224,0.227,0.288,0.269,0.202,0.198,0.136,0.077,0.01,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.007,0.172,0.244,0.168,0.113,0.099,0.179,0.214,0.188,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.03,0.126,0.037,0.055,0.063,0.178,0.21,0.127,0.075,0,0.033,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.104,0.165,0.205,0.25,0.263,0.082,0.152,0.253,0.221,0.076,0.014,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.193,0.24,0.252,0.242,0.26,0.212,0.19,0.147,0.071,0.039,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.152,0.2,0.261,0.274,0.293,0.303,0.292,0.216,0.063,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01807E+13
300,20180701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0.149,0.177,0.208,0.262,0.295,0.299,0.271,0.162,0.042,0.005,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01807E+13
