Year,Month,Day,Hour,Min,Temp,ghi,dni,dhi,WS
1991,1,25,2,30,23.6,0,0,0,0
1991,1,25,3,30,23.4,0,0,0,0
1991,1,25,4,30,23.5,0,0,0,0
1991,1,25,5,30,24.5,9,2,7,0
1991,1,25,6,30,25.8,124,161,86,0
1991,1,25,7,30,26.6,335,541,123,0
1991,1,25,8,30,29.1,561,774,116,0
1991,1,25,9,30,30.8,744,838,129,1.9
1991,1,25,10,30,33.6,860,809,166,3.1
1991,1,25,11,30,33.1,916,753,210,3.2
1991,1,25,12,30,33.4,931,726,231,3.8
1991,1,25,13,30,31.8,916,754,209,4.1
1991,1,25,14,30,32.6,860,811,164,4.7
1991,1,25,15,30,31.6,744,841,127,4.9
1991,1,25,16,30,31.4,561,779,114,4.6
1991,1,25,17,30,29.3,335,548,121,4.7
1991,1,25,18,30,28.4,124,164,85,4.2
1991,1,25,19,30,27,9,2,7,4.6
1991,1,25,20,30,27,0,0,0,2.9
1991,1,25,21,30,26.5,0,0,0,0
1991,1,25,22,30,26.5,0,0,0,0
1991,1,25,23,30,25.9,0,0,0,0
1991,1,26,0,30,25.4,0,0,0,0
1991,1,26,1,30,24.6,0,0,0,0
1991,1,26,2,30,24.6,0,0,0,0
1991,1,26,3,30,24.5,0,0,0,0
1991,1,26,4,30,25.1,0,0,0,0
1991,1,26,5,30,25.2,5,2,5,0
1991,1,26,6,30,26.1,76,20,72,0
1991,1,26,7,30,27,209,64,184,0
1991,1,26,8,30,28.1,359,121,289,0
1991,1,26,9,30,28.9,487,155,373,2.6
1991,1,26,10,30,28.9,575,159,439,3.6
1991,1,26,11,30,29.2,623,149,484,4.1
1991,1,26,12,30,28.6,638,144,499,4.5
1991,1,26,13,30,28.3,623,150,483,5.1
1991,1,26,14,30,26.2,575,160,438,4.4
1991,1,26,15,30,24.9,487,158,371,3.8
1991,1,26,16,30,23,359,124,288,2.6
1991,1,26,17,30,23.1,209,66,184,2.1
1991,1,26,18,30,22.8,76,21,72,0
1991,1,26,19,30,23.4,5,2,5,0
1991,1,26,20,30,23.2,0,0,0,0
1991,1,26,21,30,23.5,0,0,0,0
1991,1,26,22,30,23.5,0,0,0,0
1991,1,26,23,30,23.7,0,0,0,0
1991,1,27,0,30,23.4,0,0,0,0
1991,1,27,1,30,23.1,0,0,0,0
1991,1,27,2,30,22.3,0,0,0,0
1991,1,27,3,30,21.9,0,0,0,1.9
1991,1,27,4,30,21.7,0,0,0,2.6
1991,1,27,5,30,21.9,8,2,6,2.4
1991,1,27,6,30,22.5,123,168,83,2.4
1991,1,27,7,30,23.2,336,572,115,1.5
1991,1,27,8,30,24.5,567,807,106,2
1991,1,27,9,30,25.7,753,870,117,1.8
1991,1,27,10,30,26.8,871,841,151,3.1
1991,1,27,11,30,27.2,927,784,194,1.8
1991,1,27,12,30,27.4,942,757,214,2
1991,1,27,13,30,27.2,927,785,193,1
1991,1,27,14,30,26.8,871,842,150,2.5
1991,1,27,15,30,26.2,753,873,115,2.6
1991,1,27,16,30,25.6,567,811,104,3.1
1991,1,27,17,30,24.9,336,579,113,2.4
1991,1,27,18,30,24.5,123,172,82,2
1991,1,27,19,30,23.8,8,2,6,1.5
1991,1,27,20,30,23.9,0,0,0,0.9
1991,1,27,21,30,23.6,0,0,0,0
1991,1,27,22,30,23.6,0,0,0,0
1991,1,27,23,30,22.8,0,0,0,0
1991,1,28,0,30,22.3,0,0,0,0
1991,1,28,1,30,21.8,0,0,0,0
1991,1,28,2,30,21.5,0,0,0,0
1991,1,28,3,30,21.3,0,0,0,0
1991,1,28,4,30,21.1,0,0,0,0
1991,1,28,5,30,22,6,2,5,0
1991,1,28,6,30,22.8,92,54,82,1.7
1991,1,28,7,30,24.2,256,182,186,3.1
1991,1,28,8,30,25.1,437,324,252,2.5
1991,1,28,9,30,26.1,588,388,305,2.8
1991,1,28,10,30,27.3,688,379,364,2.1
1991,1,28,11,30,27.4,739,346,415,3.2
1991,1,28,12,30,27.5,754,331,436,3.3
1991,1,28,13,30,26.4,739,348,414,3.6
1991,1,28,14,30,26.7,688,382,362,3.5
1991,1,28,15,30,26.1,588,392,302,3.7
1991,1,28,16,30,26.1,437,329,249,4.1
1991,1,28,17,30,25.2,256,186,184,3.9
1991,1,28,18,30,25,92,56,81,3.9
1991,1,28,19,30,25.2,6,2,5,4.1
1991,1,28,20,30,25,0,0,0,3.4
1991,1,28,21,30,24.9,0,0,0,2.9
1991,1,28,22,30,24.1,0,0,0,0.5
1991,1,28,23,30,24.1,0,0,0,1.5
1991,1,29,0,30,23.4,0,0,0,1
1991,1,29,1,30,22.9,0,0,0,3.1
1991,1,29,2,30,21.9,0,0,0,0.7
1991,1,29,3,30,21.4,0,0,0,1
1991,1,29,4,30,21.4,0,0,0,0.5
1991,1,29,5,30,21.9,8,2,5,2.4
1991,1,29,6,30,22.9,132,242,71,3.3
1991,1,29,7,30,24.4,367,767,75,3.1
1991,1,29,8,30,25.8,620,991,58,4.8
1991,1,29,9,30,27.4,823,1044,63,5.3
1991,1,29,10,30,28,949,1012,86,7.2
1991,1,29,11,30,29.4,1008,956,117,5.4
1991,1,29,12,30,29.6,1023,929,132,5.1
1991,1,29,13,30,29.9,1008,956,116,4.1
1991,1,29,14,30,28.4,949,1013,85,3.9
1991,1,29,15,30,27.3,823,1045,62,3.1
1991,1,29,16,30,25.9,620,993,57,1.5
1991,1,29,17,30,24.8,367,772,73,1.4
1991,1,29,18,30,23.8,132,246,70,0.7
1991,1,29,19,30,22.6,8,2,5,0.5
1991,1,29,20,30,22.5,0,0,0,0
1991,1,29,21,30,22,0,0,0,0
1991,1,29,22,30,21.9,0,0,0,0
1991,1,29,23,30,21.1,0,0,0,0
1991,1,30,0,30,20.7,0,0,0,0
1991,1,30,1,30,20.2,0,0,0,0
1991,1,30,2,30,19.7,0,0,0,0
1991,1,30,3,30,19.4,0,0,0,1.9
1991,1,30,4,30,19.2,0,0,0,1.5
1991,1,30,5,30,19.9,7,1,5,2.7
1991,1,30,6,30,20.8,129,234,71,2.9
1991,1,30,7,30,22,362,751,78,5.1
1991,1,30,8,30,23.4,613,978,61,3.2
1991,1,30,9,30,24.9,816,1032,66,3.3
1991,1,30,10,30,26.6,941,1000,89,2.1
1991,1,30,11,30,27,1000,944,121,3.6
1991,1,30,12,30,27.5,1015,917,137,3.9
1991,1,30,13,30,26.9,1000,944,120,4.1
1991,1,30,14,30,27.2,941,1001,88,4.5
1991,1,30,15,30,26.6,816,1034,64,4.7
1991,1,30,16,30,26.2,613,981,60,5.1
1991,1,30,17,30,25.2,362,757,76,4.7
1991,1,30,18,30,24.6,129,237,70,4.4
1991,1,30,19,30,24.2,7,1,5,4.6
1991,1,30,20,30,23.7,0,0,0,3.1
1991,1,30,21,30,23.3,0,0,0,0
1991,1,30,22,30,22.5,0,0,0,0
1991,1,30,23,30,22.1,0,0,0,0
1991,1,31,0,30,21.5,0,0,0,0
1991,1,31,1,30,21.2,0,0,0,0
1991,1,31,2,30,20.3,0,0,0,0
1991,1,31,3,30,20,0,0,0,0
1991,1,31,4,30,20,0,0,0,0
1991,1,31,5,30,20.8,6,1,5,0
1991,1,31,6,30,21.9,125,216,72,1.2
1991,1,31,7,30,22.9,353,714,84,2.1
1991,1,31,8,30,25,601,946,68,2.4
1991,1,31,9,30,26.5,801,1003,73,2.9
1991,1,31,10,30,29,925,971,99,2.1
1991,1,31,11,30,28.7,983,914,133,3.6
1991,1,31,12,30,29.1,998,887,150,3.8
1991,1,31,13,30,27.7,983,915,132,5.1
1991,1,31,14,30,28.4,925,972,98,3.9
1991,1,31,15,30,27.5,801,1004,72,3.8
1991,1,31,16,30,27.2,601,949,66,3.6
1991,1,31,17,30,25.7,353,720,82,3.3
1991,1,31,18,30,25,125,220,71,2.9
1991,1,31,19,30,24.7,6,1,4,1.5
1991,1,31,20,30,24.3,0,0,0,1.9
1991,1,31,21,30,24.2,0,0,0,1.4
1991,1,31,22,30,23.8,0,0,0,1.5
1991,1,31,23,30,23.8,0,0,0,0.9
1991,2,1,0,30,23.7,0,0,0,0.7
1991,2,1,1,30,23.3,0,0,0,0.5
1991,2,1,2,30,23.2,0,0,0,0.3
1991,2,1,3,30,23,0,0,0,0
1991,2,1,4,30,23.2,0,0,0,0
1991,2,1,5,30,23,5,1,4,0
1991,2,1,6,30,23.4,100,95,80,0
1991,2,1,7,30,23.6,288,348,156,0
1991,2,1,8,30,24.8,494,563,177,0
1991,2,1,9,30,25.6,664,637,203,1.2
1991,2,1,10,30,27.1,773,614,252,2.1
1991,2,1,11,30,26.9,827,564,304,2.3
1991,2,1,12,30,27.1,842,540,326,2.8
1991,2,1,13,30,25.9,827,565,302,3.1
1991,2,1,14,30,26.4,773,617,249,3.1
1991,2,1,15,30,25.8,664,641,200,2.9
1991,2,1,16,30,25.7,494,568,174,2.1
1991,2,1,17,30,24.2,288,354,154,2.1
1991,2,1,18,30,23.5,100,98,80,1.6
1991,2,1,19,30,22.9,5,1,4,1.5
1991,2,1,20,30,22.7,0,0,0,0.7
1991,2,1,21,30,22.6,0,0,0,0
1991,2,1,22,30,22.4,0,0,0,0
1991,2,1,23,30,22.4,0,0,0,0
1991,2,2,0,30,22.4,0,0,0,0
1991,2,2,1,30,22.1,0,0,0,0
1991,2,2,2,30,22.1,0,0,0,0
1991,2,2,3,30,22,0,0,0,0
1991,2,2,4,30,22.3,0,0,0,0
1991,2,2,5,30,22,5,1,4,0
1991,2,2,6,30,22.2,111,154,76,0
1991,2,2,7,30,22.4,322,558,114,0
1991,2,2,8,30,23.1,553,800,105,0
1991,2,2,9,30,23.8,741,866,116,1.8
1991,2,2,10,30,24.2,859,836,151,3.1
1991,2,2,11,30,24.9,916,779,194,3
1991,2,2,12,30,25.2,931,751,214,3.5
1991,2,2,13,30,25.6,916,780,193,3.6
1991,2,2,14,30,25.2,859,838,149,4.1
1991,2,2,15,30,24.9,741,869,114,4.1
1991,2,2,16,30,24.6,553,804,103,3.6
1991,2,2,17,30,24,322,565,111,3.6
1991,2,2,18,30,23.5,111,158,75,3.2
1991,2,2,19,30,22.6,5,1,4,3.6
1991,2,2,20,30,22.5,0,0,0,2.3
1991,2,2,21,30,22.1,0,0,0,1.8
1991,2,2,22,30,21.8,0,0,0,0.5
1991,2,2,23,30,21.3,0,0,0,0.7
1991,2,3,0,30,20.7,0,0,0,0.4
1991,2,3,1,30,20.6,0,0,0,0.5
1991,2,3,2,30,19.8,0,0,0,0
1991,2,3,3,30,19.5,0,0,0,0
1991,2,3,4,30,19.2,0,0,0,0
1991,2,3,5,30,20,5,1,3,0
1991,2,3,6,30,20.9,117,200,70,0
1991,2,3,7,30,22.1,342,688,87,0
1991,2,3,8,30,23.4,588,926,72,0
1991,2,3,9,30,24.8,787,984,78,2
1991,2,3,10,30,26.2,911,953,104,3.6
1991,2,3,11,30,27,969,896,140,3.8
1991,2,3,12,30,27.7,984,868,157,4.6
1991,2,3,13,30,27.7,969,896,139,5.1
1991,2,3,14,30,27.7,911,954,103,5.7
1991,2,3,15,30,27.3,787,986,76,5.8
1991,2,3,16,30,26.8,588,929,70,5.1
1991,2,3,17,30,26.1,342,694,85,5.2
1991,2,3,18,30,25.5,117,204,69,4.7
1991,2,3,19,30,25,5,1,3,4.6
1991,2,3,20,30,24.7,0,0,0,3.3
1991,2,3,21,30,24.4,0,0,0,2.7
1991,2,3,22,30,23.9,0,0,0,2.1
1991,2,3,23,30,23.8,0,0,0,1.6
1991,2,4,0,30,23.4,0,0,0,0
1991,2,4,1,30,23.3,0,0,0,0
1991,2,4,2,30,22.6,0,0,0,0
1991,2,4,3,30,22.4,0,0,0,0
1991,2,4,4,30,22.4,0,0,0,0
1991,2,4,5,30,22.9,4,1,3,0
1991,2,4,6,30,23.8,115,198,69,0
1991,2,4,7,30,24.4,340,686,87,0
1991,2,4,8,30,26.6,585,926,72,0
1991,2,4,9,30,28.2,785,985,77,1.4
1991,2,4,10,30,30.9,909,953,104,2.1
1991,2,4,11,30,30.7,967,896,139,3.6
1991,2,4,12,30,31.3,982,868,156,4.6
1991,2,4,13,30,30.3,967,897,138,5.7
1991,2,4,14,30,31,909,955,103,5.8
1991,2,4,15,30,30.2,785,987,76,5.9
1991,2,4,16,30,29.5,585,929,70,5.1
1991,2,4,17,30,28.3,340,692,85,5.1
1991,2,4,18,30,27.3,115,202,68,4.4
1991,2,4,19,30,26.9,4,1,3,5.1
1991,2,4,20,30,26,0,0,0,3
1991,2,4,21,30,25.6,0,0,0,0
1991,2,4,22,30,25.2,0,0,0,0
1991,2,4,23,30,24.8,0,0,0,0
1991,2,5,0,30,24.4,0,0,0,1.4
1991,2,5,1,30,23.9,0,0,0,2.6
1991,2,5,2,30,23.8,0,0,0,1
1991,2,5,3,30,23.7,0,0,0,0.9
1991,2,5,4,30,23.7,0,0,0,1
1991,2,5,5,30,24.2,4,1,3,0.9
1991,2,5,6,30,25,111,182,70,0
1991,2,5,7,30,26.7,331,649,93,0
1991,2,5,8,30,27.5,573,892,79,0
1991,2,5,9,30,29,769,954,86,2.3
1991,2,5,10,30,29.7,892,922,115,4.1
1991,2,5,11,30,31.3,950,865,152,3.5
1991,2,5,12,30,31.8,965,837,170,4
1991,2,5,13,30,31.9,950,865,152,4.1
1991,2,5,14,30,31.4,892,924,114,4.7
1991,2,5,15,30,30.5,769,956,85,4.7
1991,2,5,16,30,29.8,573,895,78,4.6
1991,2,5,17,30,27.9,331,655,91,4.6
1991,2,5,18,30,26.6,111,185,69,4.4
1991,2,5,19,30,24.9,4,1,3,4.1
1991,2,5,20,30,24.6,0,0,0,4.1
1991,2,5,21,30,23.9,0,0,0,4
1991,2,5,22,30,23.6,0,0,0,4.1
1991,2,5,23,30,23,0,0,0,4
1991,2,6,0,30,22.8,0,0,0,3.8
1991,2,6,1,30,22.4,0,0,0,4.1
1991,2,6,2,30,22.3,0,0,0,3.2
1991,2,6,3,30,22.2,0,0,0,2.7
1991,2,6,4,30,22.4,0,0,0,1
1991,2,6,5,30,22.3,1,0,1,1.9
1991,2,6,6,30,22.7,21,1,21,1.6
1991,2,6,7,30,22.9,71,2,70,2.6
1991,2,6,8,30,24.1,137,3,135,1.3
1991,2,6,9,30,25,205,4,202,1.3
1991,2,6,10,30,26.3,264,6,259,1
1991,2,6,11,30,26.6,303,7,297,1.4
1991,2,6,12,30,27.1,317,7,311,1.5
1991,2,6,13,30,27.2,303,7,297,1
1991,2,6,14,30,27.1,264,6,259,1.2
1991,2,6,15,30,26.6,205,5,202,1
1991,2,6,16,30,25.4,137,3,135,1
1991,2,6,17,30,25.1,71,2,70,0.6
1991,2,6,18,30,24.3,21,1,21,0.5
1991,2,6,19,30,24.6,1,0,1,1
1991,2,6,20,30,22.7,0,0,0,0.6
1991,2,6,21,30,22,0,0,0,0
1991,2,6,22,30,20.2,0,0,0,0
1991,2,6,23,30,20.9,0,0,0,0
1991,2,7,0,30,20.5,0,0,0,0.9
1991,2,7,1,30,20.6,0,0,0,1.5
1991,2,7,2,30,20,0,0,0,0.4
1991,2,7,3,30,20.1,0,0,0,0
1991,2,7,4,30,21.1,0,0,0,0
1991,2,7,5,30,21,3,0,2,0
1991,2,7,6,30,22,108,73,66,0
1991,2,7,7,30,21.8,332,682,85,0
1991,2,7,8,30,24.6,578,926,70,0
1991,2,7,9,30,26,779,986,76,2.1
1991,2,7,10,30,28.6,903,955,102,3.6
1991,2,7,11,30,28.1,962,897,137,3.7
1991,2,7,12,30,28.5,977,869,154,4.3
1991,2,7,13,30,27.7,962,898,136,4.6
1991,2,7,14,30,27.9,903,956,101,4.9
1991,2,7,15,30,27.1,779,988,74,4.9
1991,2,7,16,30,26.1,578,929,69,4.1
1991,2,7,17,30,25.1,332,689,83,4.1
1991,2,7,18,30,24.3,108,73,65,3.6
1991,2,7,19,30,24,3,0,2,3.6
1991,2,7,20,30,23.6,0,0,0,2.4
1991,2,7,21,30,23.6,0,0,0,1.8
1991,2,7,22,30,23.7,0,0,0,1
1991,2,7,23,30,23.9,0,0,0,0.7
1991,2,8,0,30,24.1,0,0,0,0
1991,2,8,1,30,23.9,0,0,0,0
1991,2,8,2,30,23.9,0,0,0,0
1991,2,8,3,30,23.7,0,0,0,0
1991,2,8,4,30,23.6,0,0,0,0
1991,2,8,5,30,23.6,2,0,2,0
1991,2,8,6,30,23.9,74,46,67,0
1991,2,8,7,30,24.8,233,162,174,0
1991,2,8,8,30,25.3,412,303,246,0
1991,2,8,9,30,26.2,564,368,302,0
1991,2,8,10,30,26.6,664,361,362,0
1991,2,8,11,30,28,715,329,413,0
1991,2,8,12,30,28.5,730,314,433,1.1
1991,2,8,13,30,29.1,715,330,412,2.1
1991,2,8,14,30,28.6,664,364,360,1.4
1991,2,8,15,30,28.2,564,372,299,1.4
1991,2,8,16,30,27.7,412,308,243,0.5
1991,2,8,17,30,26.8,233,166,172,1
1991,2,8,18,30,26.1,74,48,67,0.8
1991,2,8,19,30,24.9,2,0,1,1
1991,2,8,20,30,24.9,0,0,0,0.3
1991,2,8,21,30,24.6,0,0,0,0
1991,2,8,22,30,24.6,0,0,0,0
1991,2,8,23,30,23.8,0,0,0,0
1991,2,9,0,30,23.5,0,0,0,0
1991,2,9,1,30,23.9,0,0,0,0
1991,2,9,2,30,23.3,0,0,0,0
1991,2,9,3,30,23.4,0,0,0,0
1991,2,9,4,30,22.7,0,0,0,0
1991,2,9,5,30,24.3,2,0,1,0
1991,2,9,6,30,25.1,107,69,61,0
1991,2,9,7,30,26.7,336,738,74,0
1991,2,9,8,30,27.1,590,979,58,0
1991,2,9,9,30,28.1,796,1037,62,1.6
1991,2,9,10,30,29,924,1005,84,3.1
1991,2,9,11,30,29.4,983,947,116,3.2
1991,2,9,12,30,29.6,998,920,131,4.1
1991,2,9,13,30,29.2,983,948,115,4.6
1991,2,9,14,30,28.9,924,1006,83,5.6
1991,2,9,15,30,28.2,796,1038,60,6
1991,2,9,16,30,27.2,590,981,56,5.7
1991,2,9,17,30,26.6,336,744,72,5.7
1991,2,9,18,30,25.9,107,69,60,5
1991,2,9,19,30,25.8,2,0,1,4.6
1991,2,9,20,30,25.1,0,0,0,3
1991,2,9,21,30,24.9,0,0,0,2
1991,2,9,22,30,24.8,0,0,0,1
1991,2,9,23,30,24.9,0,0,0,0.5
1991,2,10,0,30,24.8,0,0,0,0
1991,2,10,1,30,24.5,0,0,0,0
1991,2,10,2,30,24.4,0,0,0,0
1991,2,10,3,30,24.1,0,0,0,1.2
1991,2,10,4,30,23.9,0,0,0,2.1
1991,2,10,5,30,23.6,0,0,0,2.4
1991,2,10,6,30,23.4,28,2,27,2.8
1991,2,10,7,30,23.4,93,4,92,3.1
1991,2,10,8,30,23.3,176,7,172,2.8
1991,2,10,9,30,23.3,258,10,250,2.5
1991,2,10,10,30,23.2,323,13,312,1.5
1991,2,10,11,30,23.4,364,14,351,1.6
1991,2,10,12,30,23.5,378,14,365,1.1
1991,2,10,13,30,23.5,364,14,351,1.5
1991,2,10,14,30,23.5,323,13,312,0.6
1991,2,10,15,30,23.5,258,11,250,0
1991,2,10,16,30,23.6,176,7,172,0
1991,2,10,17,30,23.4,93,4,92,0
1991,2,10,18,30,23.4,28,2,27,0.7
1991,2,10,19,30,23.2,0,0,0,1
1991,2,10,20,30,23.3,0,0,0,0.5
1991,2,10,21,30,23.2,0,0,0,0
1991,2,10,22,30,23,0,0,0,0
1991,2,10,23,30,22.8,0,0,0,0
1991,2,11,0,30,22.6,0,0,0,0
1991,2,11,1,30,22.5,0,0,0,0
1991,2,11,2,30,22.3,0,0,0,0
1991,2,11,3,30,22.4,0,0,0,0
1991,2,11,4,30,22.4,0,0,0,0
1991,2,11,5,30,22.8,1,0,1,0
1991,2,11,6,30,23.1,44,7,43,1.1
1991,2,11,7,30,23.8,145,20,138,2.1
1991,2,11,8,30,24,266,39,245,1.8
1991,2,11,9,30,24.4,375,53,338,2.2
1991,2,11,10,30,24.4,455,58,406,1.5
1991,2,11,11,30,25,500,58,447,2.7
1991,2,11,12,30,25.2,514,57,461,3
1991,2,11,13,30,25.4,500,58,447,4.1
1991,2,11,14,30,25.1,455,59,405,3.4
1991,2,11,15,30,25,375,54,337,3.5
1991,2,11,16,30,25,266,40,244,3.1
1991,2,11,17,30,24.6,145,20,138,3.4
1991,2,11,18,30,24.3,44,7,43,3.1
1991,2,11,19,30,23.5,1,0,1,2.6
1991,2,11,20,30,23.6,0,0,0,2.1
1991,2,11,21,30,23.2,0,0,0,1.5
1991,2,11,22,30,23,0,0,0,1
1991,2,11,23,30,22.4,0,0,0,0.5
1991,2,12,0,30,22.1,0,0,0,0
1991,2,12,1,30,22.1,0,0,0,0
1991,2,12,2,30,21.8,0,0,0,0
1991,2,12,3,30,22,0,0,0,0
1991,2,12,4,30,21.9,0,0,0,0
1991,2,12,5,30,22.9,1,0,1,0
1991,2,12,6,30,23.6,95,62,61,0.8
1991,2,12,7,30,24.6,313,641,89,1
1991,2,12,8,30,25.1,556,895,75,1.7
1991,2,12,9,30,25.7,755,960,81,2.3
1991,2,12,10,30,26.2,880,929,109,3.1
1991,2,12,11,30,26.4,938,870,146,3.5
1991,2,12,12,30,26.4,953,842,164,4
1991,2,12,13,30,26,938,871,145,4.6
1991,2,12,14,30,25.8,880,930,108,5
1991,2,12,15,30,25.3,755,962,80,5.3
1991,2,12,16,30,25,556,898,74,5.1
1991,2,12,17,30,24.4,313,647,87,5.3
1991,2,12,18,30,24,95,62,60,4.9
1991,2,12,19,30,23.3,1,0,1,4.6
1991,2,12,20,30,23.3,0,0,0,3.7
1991,2,12,21,30,23,0,0,0,2.9
1991,2,12,22,30,23,0,0,0,2.1
1991,2,12,23,30,22.6,0,0,0,1.5
1991,2,13,0,30,22.2,0,0,0,0
1991,2,13,1,30,21.5,0,0,0,0
1991,2,13,2,30,21.4,0,0,0,0
1991,2,13,3,30,21.1,0,0,0,0
1991,2,13,4,30,20.7,0,0,0,0
1991,2,13,5,30,21.5,1,0,1,0
1991,2,13,6,30,22.3,82,60,64,0.4
1991,2,13,7,30,24.8,273,407,131,0.5
1991,2,13,8,30,24.7,490,653,140,2.2
1991,2,13,9,30,25.9,670,731,158,3.3
1991,2,13,10,30,25.7,784,705,201,5.1
1991,2,13,11,30,27.7,840,649,251,5.3
1991,2,13,12,30,28,855,623,273,6
1991,2,13,13,30,27.9,840,650,249,6.2
1991,2,13,14,30,27.5,784,708,199,6.9
1991,2,13,15,30,26.9,670,735,156,6.9
1991,2,13,16,30,27.2,490,658,138,6.2
1991,2,13,17,30,25.9,273,414,129,6.2
1991,2,13,18,30,25.6,82,60,63,5.5
1991,2,13,19,30,25.3,1,0,1,6.2
1991,2,13,20,30,25.7,0,0,0,3.8
1991,2,13,21,30,25.7,0,0,0,0
1991,2,13,22,30,24.7,0,0,0,0
1991,2,13,23,30,25,0,0,0,0
1991,2,14,0,30,24.4,0,0,0,0.3
1991,2,14,1,30,24.4,0,0,0,1
1991,2,14,2,30,23,0,0,0,0
1991,2,14,3,30,22.7,0,0,0,0
1991,2,14,4,30,23.4,0,0,0,0
1991,2,14,5,30,23.9,0,0,0,0
1991,2,14,6,30,25.7,81,58,62,0
1991,2,14,7,30,26.8,276,437,125,0
1991,2,14,8,30,31.1,496,689,129,0
1991,2,14,9,30,34.1,679,766,145,3.4
1991,2,14,10,30,37.6,795,739,185,6.2
1991,2,14,11,30,38.9,851,682,233,4.9
1991,2,14,12,30,39.9,866,655,255,5.4
1991,2,14,13,30,40.3,851,683,232,4.6
1991,2,14,14,30,38.4,795,742,183,5.9
1991,2,14,15,30,36.2,679,769,142,5.8
1991,2,14,16,30,32.4,496,693,127,5.7
1991,2,14,17,30,30.6,276,443,123,5.4
1991,2,14,18,30,28,81,58,61,5.1
1991,2,14,19,30,26.1,0,0,0,5.1
1991,2,14,20,30,24.3,0,0,0,4.4
1991,2,14,21,30,23.5,0,0,0,4.1
1991,2,14,22,30,23.9,0,0,0,3.6
1991,2,14,23,30,23.5,0,0,0,3.2
1991,2,15,0,30,23.5,0,0,0,3
1991,2,15,1,30,23.1,0,0,0,2.6
1991,2,15,2,30,23.5,0,0,0,2.4
1991,2,15,3,30,23.3,0,0,0,2
1991,2,15,4,30,23.1,0,0,0,1
1991,2,15,5,30,23,0,0,0,1.4
1991,2,15,6,30,23.2,49,14,47,1.1
1991,2,15,7,30,24,170,47,154,2.1
1991,2,15,8,30,24.2,314,96,263,0.8
1991,2,15,9,30,25.1,441,127,352,0
1991,2,15,10,30,25.5,529,132,420,0
1991,2,15,11,30,26.6,577,125,464,0
1991,2,15,12,30,27.1,591,120,479,0.9
1991,2,15,13,30,27.3,577,125,463,1
1991,2,15,14,30,27.1,529,134,419,0.8
1991,2,15,15,30,26.7,441,129,351,0.7
1991,2,15,16,30,26.4,314,98,262,0.5
1991,2,15,17,30,25.3,170,49,154,0.4
1991,2,15,18,30,24.6,49,15,47,0.4
1991,2,15,19,30,23.5,0,0,0,1
1991,2,15,20,30,23.2,0,0,0,0.6
1991,2,15,21,30,22.6,0,0,0,0
1991,2,15,22,30,21.9,0,0,0,0
1991,2,15,23,30,21.2,0,0,0,0
1991,2,16,0,30,20.6,0,0,0,1.3
1991,2,16,1,30,21,0,0,0,2.6
1991,2,16,2,30,20,0,0,0,1.5
1991,2,16,3,30,20.3,0,0,0,0
1991,2,16,4,30,20.8,0,0,0,0
1991,2,16,5,30,22.1,0,0,0,0
1991,2,16,6,30,23.4,71,54,59,1.4
1991,2,16,7,30,23.3,251,317,143,3.1
1991,2,16,8,30,26,457,544,169,1.7
1991,2,16,9,30,27,629,626,195,2.2
1991,2,16,10,30,30.2,740,605,244,1.5
1991,2,16,11,30,27.4,795,553,296,3.4
1991,2,16,12,30,26.9,810,528,319,4
1991,2,16,13,30,23.8,795,554,295,5.1
1991,2,16,14,30,25.1,740,608,242,5
1991,2,16,15,30,24,629,630,193,5.1
1991,2,16,16,30,23.7,457,550,166,5.1
1991,2,16,17,30,22.2,251,323,141,4.7
1991,2,16,18,30,21.7,71,54,58,4.2
1991,2,16,19,30,21.9,0,0,0,3.6
1991,2,16,20,30,21.1,0,0,0,3.1
1991,2,16,21,30,20.9,0,0,0,2.6
1991,2,16,22,30,19.8,0,0,0,2.1
1991,2,16,23,30,20.3,0,0,0,2.1
1991,2,17,0,30,19.8,0,0,0,2.2
1991,2,17,1,30,19.7,0,0,0,2.6
1991,2,17,2,30,18.9,0,0,0,2.5
1991,2,17,3,30,18.7,0,0,0,2.7
1991,2,17,4,30,18.8,0,0,0,2.6
1991,2,17,5,30,19.2,0,0,0,2.9
1991,2,17,6,30,19.9,48,16,45,2.8
1991,2,17,7,30,20.7,172,54,154,3.1
1991,2,17,8,30,21.7,320,110,262,2.7
1991,2,17,9,30,22.5,450,146,349,2.6
1991,2,17,10,30,23.3,539,151,416,2.1
1991,2,17,11,30,23.3,587,141,461,2.7
1991,2,17,12,30,23.2,602,136,476,2.7
1991,2,17,13,30,22.4,587,142,460,3.1
1991,2,17,14,30,22.4,539,152,415,2.6
1991,2,17,15,30,21.8,450,149,347,2.4
1991,2,17,16,30,21.7,320,113,260,2.1
1991,2,17,17,30,21.1,172,56,153,1.5
1991,2,17,18,30,21,48,17,45,0
1991,2,17,19,30,21.2,0,0,0,0
1991,2,17,20,30,21.1,0,0,0,0
1991,2,17,21,30,21.2,0,0,0,0
1991,2,17,22,30,20.8,0,0,0,0
1991,2,17,23,30,21,0,0,0,0
1991,2,18,0,30,20.8,0,0,0,0
1991,2,18,1,30,20.6,0,0,0,0
1991,2,18,2,30,20.3,0,0,0,0
1991,2,18,3,30,20.1,0,0,0,0
1991,2,18,4,30,20,0,0,0,0
1991,2,18,5,30,20,0,0,0,0
1991,2,18,6,30,20.3,62,46,54,0
